JAYAD,HORTICULTURE,Vegetables,Cucumber,"	Plant Protection	",control caterpillar cucumber crop,recommended for spray to Emamectin benzoate 5 % 7-8 gram/pump,MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/2/2018 18:10,2018,Apr
RABI,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",Farmer need information regarding control sucking pest crop,"Spray imedachlorprid 17.8 SL (Admire, confidor 200 SC, 250 ml per hectare) 5-7 ml at 15 liter of water",MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/3/2018 07:57,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,farmer want know information govt schemes,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/3/2018 08:40,2018,Apr
RABI,AGRICULTURE,Others,Others,Crop Insurance,farmer want know information agriculture insurance,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 18001030061,18002660700 ,1800-100-3009,0755-4218901,4218902,4218903",MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/3/2018 09:10,2018,Apr
RABI,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",Farmer need information regarding control sucking pest moong crop,"?	Spray imidacloprid 17.8 SL (Admire, confidor 200 SC, 250 ml per hectare) 5-7 ml at 15 liter of water.",MADHYA PRADESH,RAISEN,BARAILY                                           ,4/3/2018 09:58,2018,Apr
JAYAD,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Nutrient Management,farmer want know information increase growth Moong crop,recommended for foliar application of IFFCO 19:19:19 water soluble fertilizer @ 100 gm/pump.,MADHYA PRADESH,RAISEN,GAIRATGANJ                                        ,4/3/2018 10:56,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,farmer want know information Bhavantar Yojna ,"For information on Kisan Bhai Bhavantar Yojana, number 18002332501,0755-2550495 Please contact.",MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/3/2018 14:05,2018,Apr
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want know information govt schemes,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/3/2018 14:08,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Farmer want know information govt schemes,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,MADHYA PRADESH,RAISEN,GAIRATGANJ                                        ,4/3/2018 14:18,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Soil Testing,Farmer need information regarding collection method soil sample soil testing,"Recommended for Aside from DIB hole clean from top to bottom 2 cm Thick clay clean bucket or tray and put in the bottom to take out. Collected the soil from 6-9 inch depth by hand, mix thoroughly and put on clean clothes pile, make a goal. Different finger to remove dirt from the pile of four equal parts. Now the remaining two parts of the soil again to mix well and set goals. This process is then repeated until almost half forts Top soil remains. The representative samples.",MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/3/2018 18:36,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Soil Testing,farmer want know information collection soil sample soil testing,"recommended for  Aside from DIB hole clean from top to bottom 2 cm Thick clay clean bucket or tray and put in the bottom to take out. collected the soil by hand, mix thoroughly and put on clean clothes pile , make a goal . Different finger to remove dirt from the pile of four equal parts . Now the remaining two parts of the soil again to mix well and set goals . This process is then repeated until almost half forts Top soil remains . The representative samples.",MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/3/2018 19:31,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Farmer want know information govt Schemes,Recommended for to know about govt. Schemes please contact rural agriculture extension officer.,MADHYA PRADESH,RAISEN,SANCHI                                            ,4/3/2018 20:50,2018,Apr
JAYAD,HORTICULTURE,Condiments and Spices,Coriander,Vegetative Propagation and Tissue Culture,Farmer want know improve variety coriander crop ,"Coriander  varety hishar sugandh ,co 3, simpo s-33,kumbhraj,rcr-480,rcr-728,rcr-684.",MADHYA PRADESH,RAISEN,SANCHI                                            ,4/3/2018 21:06,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Varieties,Farmer want know information variety moong,"Recommended  for varieties of  moong K851,ML131,PUSA BAISAKHI,PS16,PUSA105, HUM-1,TJM-3 are the popular varieties under cultivation",MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/4/2018 17:24,2018,Apr
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want know information govt schemes,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,RAISEN,GAIRATGANJ                                        ,4/4/2018 17:26,2018,Apr
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want know information agriculture insurance,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 0755-4218901,4218902,4218903",MADHYA PRADESH,RAISEN,UDAIPURA                                          ,4/4/2018 18:35,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Soil Testing,farmer want know information collection soil sample soil testing,"recommended for  Aside from DIB hole clean from top to bottom 2 cm Thick clay clean bucket or tray and put in the bottom to take out. collected the soil by hand, mix thoroughly and put on clean clothes pile , make a goal . Different finger to remove dirt from the pile of four equal parts . Now the remaining two parts of the soil again to mix well and set goals . This process is then repeated until almost half forts Top soil remains . The representative samples.",MADHYA PRADESH,RAISEN,BARAILY                                           ,4/4/2018 21:35,2018,Apr
JAYAD,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Varieties,farmer want know information variety moong,"recommended for varieties of  moong K851,ML131,PUSA BAISAKHI,PS16,PUSA105,PUSA VISHAL, PUSA 105,JAWAHAR MOONG 721,K 851,HUM 1 are the popular varieties under cultivation",MADHYA PRADESH,RAISEN,BARAILY                                           ,4/4/2018 21:48,2018,Apr
JAYAD,AGRICULTURE,Others,Others,"	Plant Protection	",farmer want know information control flower fruit drop mango,dear farmer recommended for to control of flower and fruit drop spray planofix 5 ml per pump,MADHYA PRADESH,SEONI,SEONI                                             ,4/1/2018 17:19,2018,Apr
JAYAD,HORTICULTURE,Vegetables,Cucumber,"	Plant Protection	",Farmer want know information control sucking pest cucumber crop,Recommended for to control sucking pest Spray dimethoate 30 EC 30 ml/pump.,MADHYA PRADESH,SEONI,LAKHNADON                                         ,4/1/2018 19:00,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Farmer want know information agriculture loan ,Recommended for to know information about agriculture loan contact to your nearest bank,MADHYA PRADESH,SEONI,SEONI                                             ,4/1/2018 19:12,2018,Apr
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer want know information agriculture insurance,Recommended for to know information about agriculture insurance contact to your nearest bank & dial 18001030061.,MADHYA PRADESH,SEONI,SEONI                                             ,4/1/2018 20:14,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,farmer want know animal husbandry,"For information related to farming brother animal husbandry, please contact your nearest animal gallery.",MADHYA PRADESH,SEONI,SEONI                                             ,4/2/2018 07:41,2018,Apr
JAYAD,HORTICULTURE,Vegetables,Ribbed Gourd (Kali Tori),"	Plant Protection	",Farmer want know information control fungal attack ribbed gourd crop,Recommended for to control of fungal attack in ribbed gourd crop use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water.,MADHYA PRADESH,SEONI,BARGHAT                                           ,4/2/2018 08:30,2018,Apr
RABI,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",control SUCKING pest moong crop ,recommend for spray to Imidacloprid 17.8 % SL 5-7 ML/PUMP,MADHYA PRADESH,SEONI,BARGHAT                                           ,4/2/2018 10:53,2018,Apr
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want know information Indian Agricultural Research Institute ,"recommended for to know information about 1800 22 33 44, 1800 102 44 55,",MADHYA PRADESH,SEONI,KEOLARI                                           ,4/2/2018 16:39,2018,Apr
JAYAD,HORTICULTURE,Vegetables,Cucumber,"	Plant Protection	",Farmer want know control sucking pest cucumber crop ,Recommended for spray to imidacloprid 5-7 mili/pump.,MADHYA PRADESH,SEONI,LAKHNADON                                         ,4/2/2018 18:22,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Crop Insurance,Farmer want know information agriculture insurance,Recommended for to know information about agriculture insurance contact to your nearest bank & dial 18001030061,MADHYA PRADESH,SEONI,SEONI                                             ,4/3/2018 09:54,2018,Apr
JAYAD,AGRICULTURE,Others,Others,"	Plant Protection	",farmer want know information control fungal attack onion crop,recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water,MADHYA PRADESH,SEONI,SEONI                                             ,4/3/2018 09:56,2018,Apr
JAYAD,AGRICULTURE,Others,Others,"	Plant Protection	",Farmer want know increase flowering tomato crop,Use recommended dose of fentec plus 10 ml per pump.,MADHYA PRADESH,SEONI,SEONI                                             ,4/3/2018 10:02,2018,Apr
RABI,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),"	Plant Protection	",Farmer need information regarding control sucking pest crop,"Spray imedachlorprid 17.8 SL (Admire, confidor 200 SC, 250 ml per hectare) 5-7 ml at 15 liter of water",MADHYA PRADESH,SEONI,SEONI                                             ,4/3/2018 11:02,2018,Apr
JAYAD,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),"	Plant Protection	",control white fly bhindi crop,Recommended for Spray Dimethoate 30%EC (Rogar) 40 ml per pump.,MADHYA PRADESH,SEONI,SEONI                                             ,4/3/2018 11:32,2018,Apr
RABI,AGRICULTURE,Others,Others,Soil Testing,farmer want know information collection soil sample soil testing,"recommended for  Aside from DIB hole clean from top to bottom 2 cm Thick clay clean bucket or tray and put in the bottom to take out. collected the soil by hand, mix thoroughly and put on clean clothes pile , make a goal . Different finger to remove dirt from the pile of four equal parts . Now the remaining two parts of the soil again to mix well and set goals . This process is then repeated until almost half forts Top soil remains . The representative samples.",MADHYA PRADESH,SEONI,KURAI                                             ,4/3/2018 12:03,2018,Apr
RABI,AGRICULTURE,Others,Others,Soil Testing,Farmer need information regarding collection method soil sample soil testing,"Recommended for Aside from DIB hole clean from top to bottom 2 cm Thick clay clean bucket or tray and put in the bottom to take out. Collected the soil from 6-9 inch depth by hand, mix thoroughly and put on clean clothes pile, make a goal. Different finger to remove dirt from the pile of four equal parts. Now the remaining two parts of the soil again to mix well and set goals. This process is then repeated until almost half forts Top soil remains. The representative samples.",MADHYA PRADESH,SEONI,BARGHAT                                           ,4/3/2018 13:23,2018,Apr
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want know information complant electricit,recommended for to know information about complant for electricity please contact to cm help line 181,MADHYA PRADESH,SEONI,KEOLARI                                           ,4/3/2018 14:49,2018,Apr
JAYAD,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),"	Plant Protection	",farmer want know control sucking pest bhindi crop ,recommended for spray to daimethoate 30 mili/pump.,MADHYA PRADESH,SEONI,SEONI                                             ,4/4/2018 15:00,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,farmer want know information govt schemes,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,HOSHANGABAD,SOHAGPUR                                          ,4/1/2018 11:37,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Farmer want know information govt schemes,Recommended for to know about govt. schemes please contact rural agriculture extension officer.,MADHYA PRADESH,HOSHANGABAD,BANKHEDI                                          ,4/2/2018 09:52,2018,Apr
RABI,AGRICULTURE,Others,Others,Varieties,variety green gram crop ,"variety of green gram is JAWAHAR MOONG-721,PUSA VISHAL , PDM-11,HUM-1,K-851,SAMRAT.",MADHYA PRADESH,HOSHANGABAD,SOHAGPUR                                          ,4/2/2018 10:42,2018,Apr
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want know information govt schemes,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,HOSHANGABAD,SEONI MALWA                                       ,4/2/2018 15:57,2018,Apr
JAYAD,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Nutrient Management,farmer want know information nutrient management green gram ,recommended for nutrient for green gram  N:P:K:S:Zn-20:40:20:25:20 for one hactere in,MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD                                       ,4/2/2018 18:08,2018,Apr
JAYAD,HORTICULTURE,Vegetables,Tomato,Vegetative Propagation and Tissue Culture,farmer want know information variety tomato,"Pusa Hybrid-1, Pusa Hybrid-2, Pusa Hybrid-4, Avinash-2, Rashmi and Powerful from Private Sector, Red Gold, 501, 2535 Festival, Avinash, Miracle, US 440 etc.",MADHYA PRADESH,HOSHANGABAD,HOSHANGABAD                                       ,4/3/2018 08:31,2018,Apr
JAYAD,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Seeds,Farmer need information regarding seed rate green gram crop,"Recommended for green gram is 20 kg / hac for sowing in kharif. Is enough. For spring or summer sowing, it is 25-30 kg / ha. Seeds are needed.",MADHYA PRADESH,HOSHANGABAD,KESLA                                             ,4/3/2018 08:43,2018,Apr
RABI,AGRICULTURE,Others,Others,Crop Insurance,farmer want know information agriculture insurance,"recommended for to know information about agriculture insurance contact to your nearest bank  & dial 18001030061,18002660700 ,1800-100-3009,0755-4218901,4218902,4218903",MADHYA PRADESH,HOSHANGABAD,BABAI                                             ,4/3/2018 09:30,2018,Apr
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer need information regarding beekeeping ,"Dear farmer for information about beekeeping please contact Dr. M. Parihar sir, morena, 07532-234426",MADHYA PRADESH,HOSHANGABAD,BABAI                                             ,4/3/2018 12:24,2018,Apr
JAYAD,AGRICULTURE,Others,Others,"	Plant Protection	",Farmer want know information seed treatment urdmoong ,recommended for  seed treatment of urd/moong treat the seed with thiram or captan or mancozab or monosan @2-2.5gram/kg of  seed.,MADHYA PRADESH,HOSHANGABAD,PIPARIYA                                          ,4/3/2018 13:19,2018,Apr
RABI,AGRICULTURE,Others,Others,Weather,farmer want know information govt schemes,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,HOSHANGABAD,KESLA                                             ,4/3/2018 14:52,2018,Apr
JAYAD,HORTICULTURE,Condiments and Spices,Coriander,Seeds and Planting Material,Farmer need information regarding variety coriander crop,"CIMPOS-33,ACR 1,JD-1 CS.2 RCR480,RCR728varieties of coriander crop",MADHYA PRADESH,HOSHANGABAD,KESLA                                             ,4/3/2018 18:36,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,farmer want know information govt schemes,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,HOSHANGABAD,BANKHEDI                                          ,4/3/2018 19:51,2018,Apr
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer want know information govt schemes,recommended for to know about govt. schemes please contect rural agriculture extension officer ..,MADHYA PRADESH,HOSHANGABAD,KESLA                                             ,4/4/2018 14:49,2018,Apr
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Farmer need information regarding govt schemes,Dear farmer your can register in www.dbt.mpdage.org for online registration,MADHYA PRADESH,HOSHANGABAD,SOHAGPUR                                          ,4/4/2018 17:30,2018,Apr
KHARIF,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,Fertilizer management banana,recommended for apply urea 150gm+superphosphate 200gm+potash 200gm /plant,TAMILNADU,THOOTHUKUDI,PUDUR                                             ,10/1/2015 08:37,2015,Oct
KHARIF,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Seeds,Thoothukudi ground nut sowing season variety,Recommended for season is Karthigaipattam (Nov- Dec) and varieties are TMV 7  VRI 2  VRIGn 6 TMVGn 13 can be cultivated.,TAMILNADU,THOOTHUKUDI,OTTAPIDARAM                                       ,10/1/2015 10:50,2015,Oct
KHARIF,HORTICULTURE,Fruits,Banana,Nutrient Management,Nendran Banana nutrient management,Recommended for apply Urea 65 gram  Potash 100 gram/ tree at 3  5 and 7 months after planting,TAMILNADU,THOOTHUKUDI,ALWARTHIRUNAGARI                                  ,10/1/2015 11:52,2015,Oct
KHARIF,HORTICULTURE,Vegetables,Onion,"	Plant Protection	",Onion Basal rot,Recommended for spot drenching with copper oxy chloride 2.5 gram/ litre of water,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/1/2015 13:27,2015,Oct
KHARIF,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",Green gram weed management,Recommended for spray Pendimethalin 2 litres/ha 3 days after sowing,TAMILNADU,THOOTHUKUDI,KAYATHAR                                          ,10/2/2015 12:14,2015,Oct
KHARIF,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",termite attack sugarcane,recommended for apply neemcake 20kg+carbofuradon granules 5kg+10kg sand,TAMILNADU,THOOTHUKUDI,SATTANKULAM                                       ,10/2/2015 12:53,2015,Oct
KHARIF,HORTICULTURE,Plantation Crops,Coconut,Fertilizer Use and Availability,coconut fertilizer management,Recommended for apply urea 1.300kg + super phosphate 2kg + potash 2 kg + neem cake 5kg + farm yard manure 50kg + micro mixture 1kg /tree/year,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/2/2015 13:36,2015,Oct
RABI,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Nutrient Management,Green gram foliar nutrient application,Recommended for Green  gram foliar nutrient application Recommended for spray DAP 20 gram / liter of water,TAMILNADU,THOOTHUKUDI,VILATHIKULAM                                      ,10/2/2015 16:38,2015,Oct
KHARIF,ANIMAL HUSBANDRY,Animal,POULTRY  FARM,Livestock Products Processing and Packaging,Tiruvelveli Veterinary University Training Research Centre contact number,Recommended for Tiruvelveli Veterinary University Training and Research Centre contact number phone :04622337309,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/3/2015 06:09,2015,Oct
KHARIF,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),Weed Management,Weed management Sorghum,Recommended for spray of 2 4-D sodium salt 400 gm / ac in 200 litre of water on 20 - 25 days after sowing.,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/3/2015 09:48,2015,Oct
KHARIF,AGRICULTURE,Others,Others,Government Schemes,contact sathankulam agriculture department,recommended contact no for sathankulam agriculture department :04639266113,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/3/2015 12:35,2015,Oct
KHARIF,HORTICULTURE,Fruits,Banana,Cultural Practices,Weed management banana,Recommended for spray glyphosate 10 ml / litre of water,TAMILNADU,THOOTHUKUDI,PUDUR                                             ,10/3/2015 13:23,2015,Oct
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Black gram foliar nutrient application,Recommended spray DAP 20 gram /liter of water,TAMILNADU,THOOTHUKUDI,KARUNGULAM                                        ,10/3/2015 17:00,2015,Oct
KHARIF,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",tomato root rot management,recommended for drench with carbendazim 1 gm/ liter of water,TAMILNADU,THOOTHUKUDI,KAYATHAR                                          ,10/3/2015 19:40,2015,Oct
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",Paddy stem borer,Recommended for spray Thiamethoxam 25% WG 40g/200 liter of water,TAMILNADU,THOOTHUKUDI,TIRUCHENDUR                                       ,10/3/2015 21:53,2015,Oct
KHARIF,AGRICULTURE,Others,Others,"Agriculture Mechanization	",Croton root inducer,Recommended for dip the solution Indole-3-butyric Acid(IBA) 2.5 GRAM / 10 Litre of water for 15 seconds.,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/4/2015 10:44,2015,Oct
KHARIF,HORTICULTURE,Fruits,Banana,Nutrient Management,Banana nutrient management,Recommended for apply Urea 50 gram  Potash 100 gram/tree,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/4/2015 11:45,2015,Oct
KHARIF,HORTICULTURE,Flowers,Tuberose,Cultural Practices,weed management tuberose,Recommended for weed management in tuberose hand weeding,TAMILNADU,THOOTHUKUDI,KAYATHAR                                          ,10/4/2015 14:37,2015,Oct
KHARIF,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,Foliar application Brinjal,Recommended for spray 19:19:19 5 gram / litre of water,TAMILNADU,THOOTHUKUDI,SRIVAIKUNDAM                                      ,10/4/2015 15:05,2015,Oct
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,C0 51 variety,Recommended for C0 51 varieties  duration 105 - 110 days,TAMILNADU,THOOTHUKUDI,OTTAPIDARAM                                       ,10/4/2015 17:05,2015,Oct
RABI,HORTICULTURE,Fruits,Acid Lime,"	Plant Protection	",Citrus canker,Recommended for spray oxy tetra cyclin 2 gm /liter of water.,TAMILNADU,THOOTHUKUDI,SATTANKULAM                                       ,10/4/2015 20:48,2015,Oct
KHARIF,AGRICULTURE,Others,Others,Seeds,Agrl College Research Institute Killikulam contact number,recommended to contact 04630- 261190,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/5/2015 08:04,2015,Oct
KHARIF,AGRICULTURE,Others,Others,Seeds,Agrl College Research Institute Killikulam contact number,recommended to contact 04630- 261190,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/5/2015 08:05,2015,Oct
KHARIF,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",Chilli damping disease control,Recommended for Soil drenching with Copper oxy chloride 2.5 gram / litre of water.,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/5/2015 09:12,2015,Oct
KHARIF,HORTICULTURE,Fruits,Pomegranate,"	Plant Protection	",fruit borer pomegranate,recommended for spray malathion 2ml/lit of water,TAMILNADU,THOOTHUKUDI,OTTAPIDARAM                                       ,10/5/2015 11:00,2015,Oct
KHARIF,AGRICULTURE,Millets,Maize (Makka),Weed Management,Pre emergence weed management Mize,Recommended for spray Atrazine 400 gram / 200 litre of water,TAMILNADU,THOOTHUKUDI,OTTAPIDARAM                                       ,10/5/2015 11:19,2015,Oct
KHARIF,HORTICULTURE,Fruits,Banana,Cultural Practices,Weed management banana,recommended for spray glyphosate 10 ml and 20 g ammonium sulphate/litre of water.,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/5/2015 13:06,2015,Oct
KHARIF,HORTICULTURE,Fruits,Banana,"	Plant Protection	",Erwinia rot banana,Recommended for drench with copper oxchycloride 2 gram/lit of water,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/5/2015 13:16,2015,Oct
KHARIF,HORTICULTURE,Vegetables,Drum Stick,"	Plant Protection	",Moringa pod fly management,Recommended for spray Profenophos 2 ml / litre of water,TAMILNADU,THOOTHUKUDI,SATTANKULAM                                       ,10/5/2015 13:30,2015,Oct
KHARIF,AGRICULTURE,Others,Others,Nutrient Management,KVk contact number,Recommended for KVk contact number  0462-2501008,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/5/2015 14:21,2015,Oct
KHARIF,AGRICULTURE,Millets,Maize (Makka),Seeds,Maize seed availability,Recommended 0422-2450507 number TNAU millets department.,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/5/2015 14:24,2015,Oct
KHARIF,HORTICULTURE,Fruits,Lemon,"	Plant Protection	",Streptocyclin trade name,Recommended for trade name is Agrimicin 1 gram/ litre of water,TAMILNADU,THOOTHUKUDI,SATTANKULAM                                       ,10/5/2015 14:34,2015,Oct
RABI,HORTICULTURE,Flowers,Tuberose,Nutrient Management,Tuberose flower induce hormone,Recommended for spray Gibberellic acid 0.5 ml/10 liter of water.,TAMILNADU,THOOTHUKUDI,KAYATHAR                                          ,10/5/2015 15:24,2015,Oct
KHARIF,AGRICULTURE,Millets,Maize (Makka),Weed Management,weed management maize,recommended for spray 2 4-D sodium salt 400gm/200 lit of water,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/6/2015 06:46,2015,Oct
RABI,HORTICULTURE,Vegetables,Ribbed Gourd (Kali Tori),Cultural Practices,ribbed gourd sowing season detail,recommended for ribbed gourd sowing season  -July and January,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/6/2015 09:15,2015,Oct
KHARIF,AGRICULTURE,Millets,Maize (Makka),Weed Management,weed management maize,recommended for spray 2 4-D sodium salt 400gm/200 lit of water,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/6/2015 09:39,2015,Oct
RABI,ANIMAL HUSBANDRY,Animal,Goat,Livestock Products Processing and Packaging,Goat production training,Recommended for contact to Veterinary University Training and Research Centre 04563-220244 .,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/6/2015 12:37,2015,Oct
KHARIF,HORTICULTURE,Plantation Crops,Coconut,Seeds and Planting Material,coconut seedling availability,recommended for contact to killikulam agriculture college 04630-261226,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/6/2015 15:49,2015,Oct
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Weed Management,Weed management black gram,recommended for spray Pendimethalin 800 ml/acre 3 days after sowing ,TAMILNADU,THOOTHUKUDI,KAYATHAR                                          ,10/6/2015 17:12,2015,Oct
KHARIF,AGRICULTURE,Millets,Maize (Makka),Nutrient Management,Maize foliar spray,Recommended for spray DAP 20 gram/ litre of water,TAMILNADU,THOOTHUKUDI,VILATHIKULAM                                      ,10/6/2015 18:02,2015,Oct
KHARIF,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Weed Management,weed management blackgram,Recommended for spray Pendimethalin 800ml / 200 littes ac 3 days after sowing,TAMILNADU,THOOTHUKUDI,PUDUR                                             ,10/6/2015 19:14,2015,Oct
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),"Cultural Practices	",black gram foliar application,Recommended for spray DAP 20 gram / lit,TAMILNADU,THOOTHUKUDI,KAYATHAR                                          ,10/6/2015 19:30,2015,Oct
KHARIF,AGRICULTURE,Others,Others,Weather,Kovilpatti Assistant director agriculture contact number,Recommended for contact number is 04632222130,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/6/2015 20:58,2015,Oct
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Top dressing fertilizer management paddy,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg + Micro food 5 kg/ ac,TAMILNADU,THOOTHUKUDI,KOVILPATTI                                        ,10/7/2015 09:39,2015,Oct
KHARIF,HORTICULTURE,Vegetables,Lab Lab,Nutrient Management,nutrient management lab  lab,Recommended for nutrient management for lab - lab  spray All 19 5 g + Micro food 5 g / litre of water,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/7/2015 12:08,2015,Oct
RABI,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",Thrips paddy,Recommended for spray dimethoate 2 ml / litre of water,TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI                                    ,11/16/2015 10:26,2015,Nov
KHARIF,HORTICULTURE,Flowers,Tuberose,Cultural Practices,tube rose planting space,Recommended for tube rose planting space 45 * 20 cm,TAMILNADU,THOOTHUKUDI,KARUNGULAM                                        ,10/7/2015 13:16,2015,Oct
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",flower shed brinjal,Recommended for spray planofix 5 ml/10lit of water,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/7/2015 14:54,2015,Oct
KHARIF,HORTICULTURE,Plantation Crops,Coconut,Nutrient Management,Button shedding coconut,Recommended for root feeding with TNAU coconut tonic 200 ml / tree,TAMILNADU,THOOTHUKUDI,THOOTHUKKUDI                                      ,10/7/2015 15:58,2015,Oct
KHARIF,AGRICULTURE,Green Manure,Dhaincha,Seeds,Dhaincha seed availability,Recommended for to contact union agriculture office phone :04639272230,TAMILNADU,THOOTHUKUDI,ALWARTHIRUNAGARI                                  ,10/7/2015 16:22,2015,Oct
